ID,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model
1123,BMW,37900.0,crossover,97,3.0,Diesel,yes,2010,X6
870,Toyota,13800.0,other,160,3.5,Gas,yes,2006,Camry
709,Audi,11300.0,sedan,202,2.7,Diesel,no,2008,A6
1789,Volkswagen,11500.0,other,51,1.6,Petrol,yes,2013,Polo
2455,Audi,9999.0,vagon,198,2.7,Petrol,yes,2003,A6 Allroad
3555,Renault,10900.0,vagon,175,1.5,Diesel,yes,2012,Megane
2733,Toyota,9400.0,sedan,148,1.8,Gas,yes,2008,Avensis
2464,Mercedes-Benz,7500.0,sedan,187,2.0,Gas,yes,2001,C-Class
2293,Mercedes-Benz,5600.0,vagon,355,2.5,Diesel,yes,1996,250
1196,Volkswagen,7650.0,sedan,325,1.8,Gas,yes,2003,Passat B5
3401,Renault,3100.0,vagon,150,1.9,Diesel,no,2003,Laguna
599,Mercedes-Benz,32000.0,van,255,3.0,Diesel,yes,2008,Sprinter 318
54,Mercedes-Benz,13500.0,sedan,317,5.0,Petrol,yes,2001,S 500
887,Volkswagen,8999.0,van,125,1.6,Diesel,yes,2011,Caddy
2067,BMW,4500.0,sedan,307,2.5,Petrol,yes,1994,525
2895,Volkswagen,10000.0,van,224,2.5,Diesel,yes,2006,T5 (Transporter)
1901,Mercedes-Benz,32500.0,crossover,168,3.2,Diesel,yes,2009,GL 320
866,Audi,2550.0,vagon,1,2.5,Diesel,no,1998,A6
3567,Volkswagen,6600.0,van,240,1.9,Diesel,yes,2008,Caddy
1162,Audi,72000.0,sedan,55,6.3,Petrol,yes,2012,A8
1216,Renault,12300.0,sedan,99,2.5,Petrol,yes,2011,Latitude
2629,BMW,63000.0,crossover,0,2.0,Diesel,yes,2015,X5
1987,Toyota,14400.0,crossover,119,,Gas,yes,2008,Rav 4
1012,Toyota,27800.0,crossover,98,2.2,Diesel,yes,2013,Rav 4
2820,Volkswagen,2800.0,hatch,140,1.4,Petrol,no,2002,Golf IV
417,Renault,2200.0,other,155,1.6,Petrol,no,2004,Scenic
2671,Volkswagen,8800.0,van,193,2.5,Diesel,yes,2005,T5 (Transporter)
2471,Volkswagen,8999.0,vagon,161,2.0,Diesel,yes,2008,Passat B6
21,Toyota,38233.0,other,0,2.4,Diesel,yes,2016,Hilux
712,Toyota,16500.0,other,130,2.7,Gas,yes,2004,Land Cruiser Prado
38,BMW,67500.0,crossover,1,2.5,Diesel,yes,2016,X5
3078,Audi,2800.0,sedan,330,,Other,yes,1989,80
4165,Toyota,51500.0,crossover,70,3.0,Diesel,yes,2015,Land Cruiser Prado
3000,BMW,1500.0,sedan,270,2.5,Diesel,no,1992,525
547,Volkswagen,12350.0,van,167,1.4,Petrol,yes,2011,Touran
2564,Renault,5950.0,hatch,200,1.5,Diesel,yes,2005,Megane
959,Mitsubishi,14999.0,crossover,115,3.0,Petrol,yes,2008,Outlander XL
1921,BMW,6500.0,sedan,320,3.0,Gas,yes,2000,530
1970,Toyota,41900.0,van,0,2.5,Diesel,yes,2016,Hiace
560,Toyota,45500.0,crossover,45,3.5,Petrol,yes,2015,Highlander
2929,Volkswagen,14900.0,vagon,170,1.6,Diesel,yes,2011,Passat B7
1778,BMW,5400.0,sedan,404,2.5,Petrol,yes,1992,525
4287,Volkswagen,18200.0,hatch,23,1.4,Petrol,yes,2013,Golf VI
3247,Toyota,12800.0,sedan,123,3.5,Petrol,yes,2007,Camry
3386,Toyota,23499.0,crossover,174,4.0,Gas,yes,2008,Land Cruiser Prado
257,Mercedes-Benz,5500.0,sedan,100,99.99,Petrol,yes,2007,S 550
3607,BMW,2700.0,sedan,220,2.5,Petrol,no,2002,525
3312,Volkswagen,21000.0,vagon,58,2.0,Diesel,yes,2013,Passat B7
814,BMW,39900.0,crossover,82,3.0,Petrol,yes,2011,X6
1473,Toyota,9200.0,sedan,115,1.6,Gas,yes,2008,Corolla
2649,Audi,39999.0,crossover,100,3.0,Diesel,yes,2011,Q7
165,Renault,6900.0,van,140,1.5,Diesel,yes,2012,Kangoo
3862,Mercedes-Benz,10999.0,other,185,,Diesel,yes,2005,Vito
3143,Volkswagen,13300.0,sedan,133,1.8,Petrol,yes,2008,Passat B6
1757,Mitsubishi,15000.0,crossover,95,2.5,Diesel,yes,2008,Pajero Sport
3028,Audi,7000.0,vagon,320,1.9,Diesel,yes,1996,A4
3501,Volkswagen,1650.0,sedan,210,1.8,Petrol,no,1998,Passat B4
650,Volkswagen,8650.0,van,238,2.5,Diesel,yes,2002,T4 (Transporter)
2853,Mercedes-Benz,5500.0,sedan,360,2.0,Gas,yes,1994,E-Class
4235,Volkswagen,1296.0,sedan,1,1.6,Petrol,yes,1980,Jetta
1407,Toyota,6400.0,sedan,250,3.0,Gas,yes,1998,Camry
593,Renault,14600.0,other,169,2.3,Diesel,yes,2013,Master
4331,BMW,21335.0,other,105,3.0,Petrol,yes,2008,335
1835,Volkswagen,9000.0,sedan,130,1.6,Petrol,yes,2012,Polo
1894,Renault,6100.0,vagon,130,,Diesel,yes,2009,Kangoo
2151,Volkswagen,20350.0,vagon,111,2.0,Diesel,yes,2012,Passat B7
138,BMW,25500.0,other,163,4.8,Petrol,yes,2008,X5
3536,Renault,5899.0,vagon,189,,Diesel,no,2012,Megane
3468,Mercedes-Benz,13000.0,other,247,2.2,Diesel,yes,2012,Sprinter 313
4333,Renault,6750.0,van,155,1.5,Diesel,yes,2012,Kangoo
2091,Toyota,21999.0,sedan,80,2.5,Other,yes,2012,Camry
3105,Toyota,9300.0,sedan,185,1.6,Gas,yes,2008,Corolla
1023,Renault,6300.0,vagon,189,1.5,Diesel,yes,2008,Kangoo
2400,Toyota,8200.0,hatch,82,1.3,Petrol,yes,2006,Yaris
201,Volkswagen,10650.0,van,130,2.0,Diesel,yes,2011,T5 (Transporter) 
1187,Toyota,16030.0,sedan,90,2.5,Gas,yes,2012,Camry
1035,Toyota,14250.0,van,127,3.5,Other,yes,2007,Sienna
728,Mercedes-Benz,3200.0,sedan,198,2.0,Gas,yes,1992,190
4013,Volkswagen,21500.0,crossover,178,3.0,Diesel,yes,2008,Touareg
631,Renault,4800.0,van,113,15.0,Diesel,yes,2006,Kangoo
191,Toyota,99999.0,crossover,0,4.5,Diesel,yes,2016,Land Cruiser 200
317,Mitsubishi,17900.0,crossover,140,3.8,Gas,yes,2007,Pajero Wagon
2656,Volkswagen,10600.0,van,240,2.5,Diesel,yes,2009,T5 (Transporter)
4062,Mercedes-Benz,3799.0,sedan,210,2.0,Petrol,yes,1995,200
4082,Volkswagen,12500.0,sedan,118,1.6,Diesel,yes,2011,Golf VI
1106,Toyota,25500.0,crossover,200,4.0,Petrol,yes,2007,Land Cruiser Prado
4150,Mitsubishi,5850.0,hatch,130,1.3,Petrol,yes,2005,Colt
4237,Mitsubishi,12500.0,other,48,1.6,Petrol,yes,2012,Lancer X
2677,Mercedes-Benz,4100.0,crossover,1,3.5,Petrol,yes,2007,ML 350
4341,Mercedes-Benz,125000.0,sedan,9,3.0,Diesel,yes,2014,S 350
1115,Volkswagen,9000.0,van,275,2.5,Diesel,yes,2002,T4 (Transporter)
2636,BMW,60500.0,sedan,110,3.0,Diesel,yes,2011,740
2301,Toyota,45500.0,crossover,65,4.0,Gas,yes,2010,FJ Cruiser
1297,Audi,1950.0,vagon,210,1.8,Gas,no,1996,A4
3382,Toyota,14850.0,hatch,51,1.6,Petrol,yes,2013,Auris
17,BMW,2990.0,other,203,2.0,Petrol,no,2001,318
3732,Mercedes-Benz,20500.0,sedan,222,5.5,Petrol,yes,2006,S 500
3257,Toyota,23600.0,sedan,105,2.5,Gas,yes,2012,Camry
1266,Mercedes-Benz,2700.0,sedan,337,2.3,Gas,yes,1988,230
569,Audi,17500.0,vagon,144,2.0,Diesel,yes,2010,A4
3736,Toyota,15500.0,crossover,120,2.0,Petrol,yes,2008,Rav 4
683,Audi,4000.0,sedan,400,2.0,Petrol,yes,1992,100
3973,BMW,3000.0,sedan,190,2.0,Petrol,no,2000,520
3203,Audi,9800.0,vagon,253,1.9,Diesel,yes,2002,A6
4019,Volkswagen,16450.0,van,143,2.0,Diesel,yes,2012,T5 (Transporter) 
1570,Renault,10200.0,vagon,151,1.5,Diesel,yes,2011,Megane
999,Mercedes-Benz,49500.0,crossover,52,3.0,Diesel,yes,2013,ML 350
3053,Toyota,18900.0,crossover,90,2.0,Petrol,yes,2010,Rav 4
2434,Mitsubishi,24000.0,crossover,20,2.5,Diesel,yes,2013,Pajero Sport
3832,Mercedes-Benz,17999.0,van,260,2.2,Diesel,yes,2013,Sprinter 316
827,Volkswagen,2650.0,hatch,280,1.8,Petrol,yes,1987,Golf II
3490,Mercedes-Benz,27300.0,crossover,149,5.46,Petrol,yes,2009,ML 550
237,BMW,36900.0,crossover,82,3.0,Petrol,yes,2010,X6
2160,Toyota,75500.0,crossover,50,4.6,Petrol,yes,2015,Land Cruiser 200
3496,Audi,13500.0,sedan,196,2.4,Petrol,yes,2005,A6
1877,Audi,3650.0,sedan,240,2.5,Diesel,no,2000,A6
2594,Toyota,24000.0,sedan,60,2.5,Gas,yes,2014,Camry
586,BMW,8200.0,sedan,241,2.0,Petrol,yes,1998,320
3578,Mitsubishi,22711.0,crossover,1,2.0,Petrol,yes,2016,Outlander
2376,Toyota,2350.0,hatch,211,1.3,Petrol,yes,1987,Corolla
2173,Mercedes-Benz,6500.0,sedan,435,3.2,Petrol,yes,1994,S 140
1765,Volkswagen,22600.0,crossover,187,3.0,Diesel,yes,2008,Touareg
2919,Toyota,9700.0,sedan,130,,Petrol,yes,2008,Corolla
1091,Audi,51000.0,crossover,44,3.0,Diesel,yes,2014,Q7
3589,Renault,4400.0,other,220,1.5,Diesel,yes,2004,Kangoo
488,Mercedes-Benz,12250.0,other,185,2.2,Diesel,yes,2012,Vito
994,Mercedes-Benz,173333.0,other,0,3.0,Petrol,yes,2016,S 400
478,BMW,7500.0,sedan,425,,Gas,yes,1996,535
2855,Audi,3300.0,sedan,300,1.8,Gas,yes,1987,80
4244,Audi,9300.0,sedan,186,2.8,Petrol,yes,2000,A6
664,Mercedes-Benz,2700.0,sedan,400,2.9,Diesel,yes,1997,E-Class
4085,Mercedes-Benz,15300.0,other,234,2.2,Diesel,yes,2008,Sprinter 315
1270,Renault,2750.0,hatch,186,22.0,Diesel,no,2005,Laguna
1207,Volkswagen,12300.0,hatch,62,1.4,Petrol,yes,2012,Polo
1479,Mitsubishi,1450.0,crossover,245,2.8,Diesel,no,1996,Pajero
3987,Audi,44000.0,hatch,1,1.4,Petrol,yes,2016,A5
1593,Renault,999.0,sedan,430,2.0,Gas,yes,1988,25
848,Mercedes-Benz,129999.0,sedan,37,4.7,Petrol,yes,2014,S 500
1359,Audi,6900.0,sedan,360,2.5,Diesel,yes,1997,A6
4217,Volkswagen,3100.0,sedan,390,1.8,Petrol,yes,1990,Passat B3
2971,Mercedes-Benz,8000.0,van,280,2.2,Diesel,yes,2005,Vito
1670,Mercedes-Benz,6000.0,sedan,350,2.0,Diesel,yes,1985,200
171,Volkswagen,8800.0,van,93,1.6,Diesel,yes,2012,Caddy
1777,Audi,2650.0,sedan,300,2.0,Petrol,yes,1987,80
996,Mercedes-Benz,9150.0,sedan,273,2.7,Diesel,yes,2000,E-Class
3946,BMW,40755.0,sedan,0,2.0,Petrol,yes,2016,520
3373,Renault,5400.0,vagon,181,1.5,Diesel,no,2010,Megane
2994,Mitsubishi,11700.0,sedan,82,1.5,Gas,yes,2010,Lancer X
3932,Volkswagen,4500.0,vagon,220,2.0,Diesel,no,2005,Touran
4279,Mercedes-Benz,29500.0,crossover,253,5.0,Petrol,yes,2003,G 500
912,Toyota,24000.0,crossover,152,4.0,Gas,yes,2006,Land Cruiser Prado
2001,BMW,59900.0,crossover,30,2.0,Diesel,yes,2016,X5
3090,Volkswagen,10799.0,van,128,1.9,Diesel,yes,2010,Caddy
1964,BMW,42000.0,sedan,59,4.4,Petrol,yes,2009,750
2296,Mitsubishi,9300.0,sedan,95,2.0,Petrol,yes,2008,Lancer X
105,Mercedes-Benz,107999.0,crossover,0,2.98,Diesel,yes,2016,GLS 350
4162,Mercedes-Benz,2500.0,sedan,200,2.3,Gas,yes,1986,190
2669,Renault,8900.0,van,181,1.9,Diesel,yes,2006,Trafic
3321,Audi,14500.0,hatch,60,1.2,Petrol,yes,2011,A1
3439,Mercedes-Benz,11800.0,sedan,150,2.2,Diesel,yes,2004,E-Class
266,BMW,12000.0,sedan,237,3.0,Diesel,yes,2003,530
110,BMW,45500.0,crossover,76,4.4,Petrol,yes,2010,X6 M
1509,BMW,71500.0,crossover,19,2.5,Diesel,yes,2015,X5
1507,Renault,4500.0,sedan,305,1.5,Diesel,yes,2004,Megane
1718,BMW,16500.0,sedan,150,2.5,Petrol,yes,2005,325
611,Toyota,26500.0,crossover,102,2.5,Diesel,yes,2013,Hilux
652,Mercedes-Benz,69999.0,crossover,0,2.2,Diesel,yes,2016,GLE-Class
1768,Toyota,13300.0,sedan,158,2.0,Gas,yes,2009,Avensis
3329,Audi,22000.0,crossover,152,4.2,Petrol,yes,2007,Q7
2191,Mitsubishi,6900.0,sedan,118,1.6,Petrol,yes,2007,Lancer
2295,BMW,24000.0,crossover,108,2.0,Diesel,yes,2012,X1
421,Audi,16300.0,vagon,180,3.2,Petrol,yes,2006,A6 Allroad
1202,Mercedes-Benz,13200.0,van,217,3.7,Gas,yes,2005,Viano
2352,Volkswagen,7999.0,van,210,1.6,Gas,yes,2004,Touran
2986,Volkswagen,18900.0,sedan,75,1.8,Petrol,yes,2011,Passat B7
1753,Mercedes-Benz,169000.0,van,1,3.0,Diesel,yes,2014,Sprinter 319
3307,Volkswagen,12900.0,sedan,136,1.6,Diesel,yes,2010,Passat B6
4129,Toyota,14900.0,sedan,110,3.5,Petrol,yes,2008,Camry
2142,Toyota,2999.0,vagon,5,1.3,Petrol,yes,1989,Corolla
3198,Volkswagen,10950.0,van,177,2.0,Diesel,yes,2011,Caddy
4187,Renault,9300.0,van,94,2.0,Diesel,yes,2012,Trafic
3245,Mercedes-Benz,199999.0,crossover,0,5.5,Petrol,yes,2016,GLS 63
471,Volkswagen,1850.0,vagon,270,1.9,Diesel,yes,2000,Passat B5
3875,Volkswagen,12750.0,vagon,130,1.4,Gas,yes,2010,Passat B6
2401,Renault,12000.0,van,137,1.5,Diesel,yes,2012,Grand Scenic
1388,Volkswagen,18600.0,sedan,2,1.6,Petrol,yes,2015,Jetta
3072,Volkswagen,4900.0,sedan,350,2.0,Gas,yes,2000,Bora
2135,Audi,81500.0,sedan,0,3.0,Petrol,yes,2016,A7
915,Audi,27500.0,sedan,150,2.0,Petrol,yes,2013,A6
3795,Volkswagen,6550.0,sedan,150,1.6,Petrol,yes,2001,Bora
4280,Audi,2850.0,vagon,280,2.5,Diesel,no,1999,A6
648,Mitsubishi,17500.0,crossover,170,3.8,Gas,yes,2008,Pajero Wagon
2497,Volkswagen,7400.0,van,168,1.9,Diesel,yes,2005,Caddy
4072,BMW,4000.0,sedan,380,2.0,Petrol,yes,1991,320
1865,Mercedes-Benz,97555.0,van,0,2.5,Diesel,yes,2016,V 250
277,Toyota,11750.0,sedan,93,1.6,Petrol,yes,2013,Corolla
1702,Mercedes-Benz,23200.0,sedan,58,1.8,Petrol,yes,2010,C-Class
3511,BMW,67500.0,crossover,1,2.0,Diesel,yes,2016,X5
1502,Renault,1550.0,vagon,235,2.0,Petrol,no,1998,Laguna
2294,Mercedes-Benz,8500.0,sedan,388,4.3,Gas,yes,2000,S 430
2053,Toyota,15500.0,sedan,129,3.5,Other,yes,2008,Camry
2631,BMW,4999.0,sedan,327,3.0,Diesel,no,2001,730
1880,BMW,18500.0,crossover,250,4.4,Gas,yes,2005,X5
665,Audi,4700.0,sedan,400,2.6,Petrol,yes,1996,A6
4339,Volkswagen,11500.0,van,163,2.5,Diesel,yes,2008,T5 (Transporter)
2489,Mitsubishi,2300.0,sedan,523,1.8,Diesel,yes,1989,Lancer
2713,Mercedes-Benz,55000.0,sedan,34,2.2,Diesel,yes,2011,S 250
4166,Volkswagen,6200.0,van,180,2.0,Diesel,yes,2005,Caddy
2043,BMW,8500.0,sedan,284,1.9,Gas,yes,2000,316
3106,Mitsubishi,20000.0,crossover,135,2.5,Diesel,yes,2011,Pajero Sport
508,Volkswagen,1700.0,hatch,250,1.4,Petrol,no,1998,Polo
1923,Volkswagen,8500.0,vagon,200,1.9,Diesel,yes,2003,Passat B5
1810,Mercedes-Benz,7600.0,van,315,2.9,Diesel,yes,1996,Sprinter 312
3038,BMW,2600.0,sedan,270,2.0,Diesel,no,1998,320
3358,BMW,14900.0,vagon,221,2.0,Diesel,yes,2008,520
157,Mercedes-Benz,7800.0,sedan,226,2.2,Diesel,yes,2000,E-Class
1600,Renault,6700.0,van,102,1.5,Diesel,yes,2012,Kangoo
2071,Toyota,12300.0,sedan,135,2.4,Petrol,yes,2006,Camry
1432,Mercedes-Benz,6500.0,sedan,215,55.0,Petrol,no,2001,S 55
2558,Audi,23500.0,crossover,245,3.0,Diesel,yes,2007,Q7
4295,Mitsubishi,3250.0,sedan,380,1.8,Petrol,yes,1993,Galant
3135,Toyota,18900.0,crossover,161,2.7,Gas,yes,2005,Land Cruiser Prado
2934,Audi,13900.0,sedan,150,,Petrol,yes,2006,A8
684,Toyota,9003.0,sedan,43,1.3,Petrol,yes,2014,Corolla
1872,BMW,16300.0,crossover,258,4.4,Petrol,yes,2005,X5
3562,Volkswagen,1500.0,vagon,200,1.8,Gas,yes,1996,Passat B4
2621,Volkswagen,6900.0,hatch,113,1.4,Petrol,yes,2003,Polo
3539,Toyota,16800.0,crossover,154,2.7,Petrol,yes,2005,Land Cruiser Prado
197,Volkswagen,18000.0,vagon,18,1.6,Diesel,yes,2011,Passat B7
1195,Mercedes-Benz,15400.0,sedan,260,2.2,Diesel,yes,2008,E-Class
3412,Mercedes-Benz,11800.0,van,148,2.2,Diesel,yes,2010,Vito
633,Mercedes-Benz,51500.0,other,75,6.3,Petrol,yes,2009,CL 63 AMG
2286,Volkswagen,10700.0,vagon,171,1.9,Diesel,yes,2010,Caddy
2922,Volkswagen,17800.0,crossover,210,3.0,Diesel,yes,2005,Touareg
3731,Renault,1185.0,hatch,160,2.0,Petrol,yes,1987,25
2013,Renault,8200.0,vagon,180,1.6,Gas,yes,2010,Kangoo
3164,BMW,27500.0,sedan,170,2.0,Diesel,yes,2011,520
208,BMW,13700.0,crossover,270,4.6,Gas,yes,2004,X5
3833,Volkswagen,7750.0,van,235,1.9,Diesel,yes,2004,T5 (Transporter)
3058,BMW,6900.0,sedan,238,3.5,Petrol,yes,1999,535
4065,BMW,16999.0,vagon,213,3.0,Diesel,yes,2007,530
2430,Mercedes-Benz,13100.0,sedan,160,3.7,Petrol,yes,2003,S 350
308,Mitsubishi,6200.0,sedan,152,1.6,Petrol,yes,2006,Lancer
795,Mercedes-Benz,8000.0,van,293,,Diesel,yes,1999,Vito
418,Volkswagen,2900.0,van,433,2.4,Diesel,no,1995,T4 (Transporter)
133,Volkswagen,27000.0,sedan,57,2.0,Diesel,yes,2013,Passat B7
3395,Mercedes-Benz,4500.0,other,356,2.3,Petrol,yes,1991,230
213,Volkswagen,2350.0,sedan,300,1.9,Diesel,no,1998,Passat B5
3655,Audi,53700.0,crossover,67,3.0,Petrol,yes,2013,A6 Allroad
868,Renault,10000.0,van,220,2.0,Diesel,yes,2007,Trafic
2394,Mercedes-Benz,124000.0,crossover,0,4.0,Petrol,yes,2016,GLS 400
1503,Mitsubishi,16000.0,crossover,147,2.5,Diesel,yes,2008,Pajero Sport
1809,Toyota,36500.0,crossover,2,3.0,Diesel,yes,2014,Hilux
1767,Audi,8400.0,sedan,260,1.8,Gas,yes,2003,A4
2898,Renault,8200.0,hatch,79,1.6,Petrol,yes,2008,Laguna
1780,Mercedes-Benz,46900.0,other,10,2.2,Diesel,yes,2012,E-Class
4277,BMW,32500.0,crossover,152,3.0,Diesel,yes,2008,X5
1201,Volkswagen,5699.0,van,258,2.5,Diesel,yes,2001,T4 (Transporter) 
1731,BMW,21000.0,hatch,79,1.6,Petrol,yes,2013,118
3617,BMW,3900.0,vagon,240,3.0,Diesel,no,2001,530
2539,Mercedes-Benz,14899.0,other,209,3.0,Diesel,yes,2006,E-Class
4140,BMW,86999.0,crossover,0,3.0,Diesel,yes,2016,X6
1836,BMW,47300.0,crossover,10,2.0,Diesel,yes,2016,X3
888,Toyota,14100.0,hatch,67,1.6,Petrol,yes,2012,Auris
1655,BMW,48900.0,crossover,60,3.0,Diesel,yes,2011,X3
2364,BMW,17500.0,sedan,102,2.0,Petrol,yes,2011,320
666,Audi,9500.0,other,0,,Other,yes,2003,A6
2,Mercedes-Benz,7900.0,van,427,2.9,Diesel,yes,1999,Sprinter 212
2253,Audi,1400.0,sedan,250,1.8,Petrol,no,1993,80
727,Volkswagen,4600.0,hatch,1,1.8,Gas,yes,1996,Golf III
4296,BMW,17000.0,vagon,158,2.0,Diesel,yes,2010,320
3131,Mercedes-Benz,34999.0,other,85,5.5,Petrol,yes,2008,CL 55 AMG
3848,Mercedes-Benz,45000.0,sedan,1,1.6,Petrol,yes,2015,C-Class
1704,Mercedes-Benz,11200.0,sedan,280,2.2,Diesel,yes,2005,E-Class
3322,Toyota,13621.0,sedan,0,1.3,Petrol,yes,2015,Corolla
3601,Mercedes-Benz,41000.0,van,55,3.0,Diesel,yes,2011,Viano
3600,Volkswagen,11990.0,sedan,245,2.0,Diesel,yes,2007,Passat B6
4034,Toyota,16200.0,crossover,219,2.7,Petrol,yes,2006,Land Cruiser Prado
3730,BMW,34600.0,crossover,163,5.0,Petrol,yes,2011,X5 M
1348,BMW,20500.0,crossover,285,4.8,Petrol,yes,2006,X5
4201,Mercedes-Benz,7000.0,sedan,190,2.6,Petrol,yes,2001,210
2598,Toyota,17200.0,crossover,149,4.7,Petrol,yes,2008,Land Cruiser 200
1586,Toyota,25500.0,other,103,3.5,Petrol,yes,2010,Venza
1933,Toyota,21600.0,sedan,66,2.5,Petrol,yes,2011,Camry
1184,Mitsubishi,9500.0,crossover,225,2.4,Gas,yes,2004,Outlander
3917,BMW,8300.0,sedan,197,3.0,Petrol,yes,2001,530
3445,Mercedes-Benz,9900.0,sedan,320,2.7,Diesel,yes,2001,E-Class
4266,Mercedes-Benz,27500.0,crossover,152,6.3,Petrol,yes,2007,ML 63 AMG
1699,Toyota,8450.0,sedan,193,1.6,Gas,yes,2007,Corolla
3896,Toyota,15400.0,sedan,152,3.5,Gas,yes,2007,Avalon
3587,Mercedes-Benz,9999.0,van,154,2.2,Diesel,yes,2007,Vito
4054,Renault,11500.0,vagon,175,1.5,Diesel,yes,2011,Megane
2083,Audi,10999.0,sedan,200,1.8,Petrol,yes,2006,A4
690,Renault,9000.0,van,158,2.0,Diesel,yes,2012,Trafic
711,Toyota,11990.0,sedan,129,2.4,Petrol,yes,2007,Camry
1312,Volkswagen,4800.0,sedan,190,99.99,Petrol,yes,1998,Passat B5
4314,Renault,7500.0,other,440,2.0,Diesel,yes,2008,Trafic
4158,BMW,47777.0,crossover,142,3.0,Other,yes,2011,X6
3902,Audi,2550.0,sedan,304,2.5,Diesel,no,1998,A6
333,Renault,1950.0,vagon,286,1.9,Diesel,no,2001,Laguna
673,Mercedes-Benz,5000.0,sedan,382,2.0,Petrol,yes,1994,E-Class
1498,Volkswagen,11500.0,van,100,2.0,Diesel,yes,2010,T5 (Transporter) 
1544,Volkswagen,16800.0,crossover,249,5.0,Diesel,yes,2005,Touareg
738,Toyota,13500.0,sedan,100,2.4,Petrol,yes,2007,Camry
3572,Mercedes-Benz,11200.0,sedan,198,6.0,Petrol,yes,2004,S 600
1338,Mercedes-Benz,3600.0,sedan,276,2.7,Diesel,no,2001,E-Class
1845,Mercedes-Benz,42500.0,sedan,100,5.5,Petrol,yes,2011,S 500
1013,Audi,16500.0,vagon,171,2.0,Diesel,yes,2008,A6
2793,Audi,7000.0,vagon,210,3.0,Diesel,no,2006,A6
2798,Renault,10750.0,hatch,136,1.5,Diesel,yes,2011,Megane
1365,Mercedes-Benz,21200.0,vagon,206,2.1,Diesel,yes,2011,C-Class
1463,Audi,4400.0,sedan,340,2.8,Gas,yes,1992,100
1472,Toyota,8500.0,vagon,200,2.0,Petrol,yes,1999,Vista
3437,Volkswagen,38764.0,sedan,0,2.0,Diesel,yes,2014,Passat CC
2334,Toyota,11800.0,sedan,90,1.8,Petrol,yes,2008,Avensis
3443,BMW,21000.0,other,130,2.5,Petrol,yes,2006,325
1562,BMW,15200.0,sedan,227,2.5,Petrol,yes,2008,525
3561,Mitsubishi,4800.0,hatch,206,1.6,Gas,yes,2001,Carisma
2124,Mercedes-Benz,31500.0,sedan,123,2.2,Diesel,yes,2011,E-Class
1595,BMW,66500.0,crossover,0,2.0,Other,yes,2016,X5
1733,Volkswagen,9500.0,van,205,2.0,Petrol,yes,2006,Passat B6
1417,Toyota,13900.0,sedan,139,2.4,Other,yes,2008,Camry
4285,Mitsubishi,9500.0,crossover,140,2.4,Gas,yes,2007,Outlander
4025,Volkswagen,9800.0,hatch,98,1.6,Gas,yes,2010,Golf V
4302,Volkswagen,11900.0,vagon,132,1.4,Petrol,yes,2011,Golf VI
3778,BMW,48535.0,crossover,0,2.0,Diesel,yes,2016,X3
1712,Mercedes-Benz,25500.0,crossover,200,4.0,Diesel,yes,2007,GL 420
1097,Volkswagen,11200.0,van,200,2.5,Diesel,yes,2003,T4 (Transporter)
825,Mercedes-Benz,14800.0,van,139,3.0,Diesel,yes,2008,Vito
2812,BMW,52300.0,sedan,55,3.0,Diesel,yes,2013,530
3196,Volkswagen,17800.0,sedan,180,3.0,Diesel,yes,2007,Touareg
1664,Volkswagen,11500.0,van,192,1.9,Diesel,yes,2008,Caddy
2720,Audi,33000.0,crossover,60,2.0,Petrol,yes,2011,Q5
2849,Renault,4599.0,van,190,1.5,Diesel,yes,2003,Kangoo
2741,Volkswagen,9300.0,van,154,2.0,Gas,yes,2010,Caddy
1897,Mercedes-Benz,1950.0,sedan,1,2.0,Diesel,yes,1979,200
3294,BMW,12800.0,sedan,140,2.2,Petrol,yes,2005,520
3455,BMW,12900.0,sedan,121,2.0,Petrol,yes,2007,318
1797,Mercedes-Benz,81500.0,sedan,1,3.0,Diesel,yes,2016,GLE-Class
4067,Toyota,2200.0,hatch,50,2.0,Petrol,yes,1991,Carina
1233,Volkswagen,7300.0,hatch,117,1.4,Petrol,yes,2007,Polo
2684,BMW,1950.0,sedan,162,1.6,Petrol,no,1995,316
1105,Volkswagen,5300.0,sedan,270,1.8,Gas,yes,1997,Passat B5
563,BMW,8500.0,sedan,260,2.2,Gas,yes,2001,520
3381,BMW,8999.0,sedan,250,1.9,Petrol,yes,2001,316
1748,Renault,2900.0,hatch,280,,Diesel,no,2005,Scenic
2918,Renault,13500.0,hatch,10,1.6,Petrol,yes,2014,Megane
4253,Volkswagen,18000.0,crossover,155,2.0,Diesel,yes,2011,Tiguan
3621,BMW,10800.0,other,191,2.2,Petrol,yes,2002,320
2644,Audi,73500.0,sedan,53,6.3,Petrol,yes,2013,A8
1834,BMW,25500.0,crossover,187,4.8,Gas,yes,2007,X5
2005,Volkswagen,1900.0,hatch,300,1.9,Diesel,no,1999,Golf IV
101,Renault,4500.0,van,207,1.5,Diesel,yes,2003,Kangoo
1065,Volkswagen,5400.0,other,314,2.4,Diesel,yes,1993,T4 (Transporter)
587,Audi,7500.0,vagon,240,2.0,Petrol,yes,2002,A4
3453,BMW,42900.0,sedan,2,2.0,Petrol,yes,2016,520
2911,Mitsubishi,40800.0,crossover,0,2.4,Diesel,yes,2016,Pajero Sport
898,Toyota,17595.0,sedan,131,2.0,Petrol,yes,2011,Avensis
